id,name,phone,email,cuisine_type,price_range,vat_code
9601,Golden Roaming Fork,539927799,Golden@hotmail.com,japanese,$$$$,53649766
9602,Plated Moments,701888830,Plated@zoho.com,thai,$$$,21214483
9603,Spice Garden,244997808,Spice@gmx.com,japanese,$$$,72658713
9604,Mango Nook,854029530,Mango@aol.com,thai,$$$$,21016869
9605,Spice Nook,266142507,Spice@outlook.com,vegetarian,$,37420809
9606,Lemon Zest,312263480,Lemon@yahoo.com,italian,$,32557583
9607,Ocean Pepper Grill,213067383,Ocean@aol.com,japanese,$$,14727881
9608,Tender Street,885024564,Tender@gmail.com,american,$$,19362940
9609,City Roaming Fork,291062100,City@mail.com,mexican,$$,44901004
9610,Red Fusion,612609540,Red@outlook.com,vegetarian,$,58622466
9611,Mosaic Tastes,638861043,Mosaic@gmx.com,american,$$$$,11729511
9612,Zen Crunch,760391107,Zen@protonmail.com,vegetarian,$$,77797323
9613,Taste Street Cafe,603496283,Taste@zoho.com,japanese,$$,19792335
9614,Bella Perfection,943713432,Bella@aol.com,thai,$$,58156229
9615,Minty Street,153882109,Minty@icloud.com,thai,$$$$,49192688
9616,Savor Kettle,453843578,Savor@aol.com,american,$$$,80205421
9617,Savor Bistro,996026075,Savor@aol.com,american,$,97872691
9618,Minty Eats,383111902,Minty@outlook.com,american,$,97724358
9619,Urban Nook,374181842,Urban@protonmail.com,vegetarian,$,13227866
9620,Twisted Delights,267893994,Twisted@icloud.com,italian,$$,34394576
9621,City Perfection,494348507,City@aol.com,mexican,$,70640355
9622,Whisk Oven,589419896,Whisk@outlook.com,thai,$$$,62901118
9623,Silver Side Grill,957894669,Silver@outlook.com,vegetarian,$$$,58475088
9624,Table Bliss,989010814,Table@aol.com,thai,$$$$,26706288
9625,Urban Grind,341042908,Urban@mail.com,american,$,63331209
9626,Epicurean Fare,891713254,Epicurean@icloud.com,japanese,$$,34110124
9627,Wholesome Nook,679314415,Wholesome@gmail.com,american,$$,21396656
9628,Mosaic Garden,535994998,Mosaic@zoho.com,thai,$$,28182936
9629,Whisk Garden,614350593,Whisk@hotmail.com,thai,$$$,55852514
9630,Silver Zest,288255412,Silver@aol.com,thai,$,51649779
9631,Copper & Fresh,771356896,Copper@gmx.com,american,$,22432464
9632,Sunny Tales,495151707,Sunny@hotmail.com,japanese,$$$$,41892097
9633,The Kettle,826863082,The@yahoo.com,mexican,$$$$,51413458
9634,Savor Roaming Fork,404619450,Savor@mail.com,thai,$$,50566616
9635,Table & Sugar,279466090,Table@protonmail.com,vegetarian,$$$$,83417747
9636,Fusion Edge,144265386,Fusion@aol.com,japanese,$,92446211
9637,Spice Roaming Fork,190606721,Spice@hotmail.com,italian,$$$,13039994
9638,Silver Edge,121754476,Silver@zoho.com,japanese,$$,89543063
9639,Lemon View Bistro,538956893,Lemon@aol.com,american,$,44912311
9640,Taste & Ladle,478235423,Taste@gmx.com,vegetarian,$$$$,99660291
9641,Golden Bistro,505980727,Golden@yahoo.com,vegetarian,$$$$,35229657
9642,Tender & Savor,182178501,Tender@protonmail.com,arabic,$$$,27417647
9643,Crispy Street,356387896,Crispy@zoho.com,vegetarian,$$$$,32469130
9644,Zen Fare,587594316,Zen@aol.com,thai,$,66718916
9645,Lemon Cuisine,606353602,Lemon@gmail.com,thai,$$$,51666587
9646,Epicurean Please,447541894,Epicurean@protonmail.com,japanese,$$$,40561383
9647,Copper Tales,796177616,Copper@mail.com,japanese,$$,74640795
9648,Mosaic Garden,610467153,Mosaic@mail.com,italian,$,53751373
9649,Pasta Moments,473721944,Pasta@gmail.com,japanese,$$$,13768497
9650,City Greens,781243962,City@gmail.com,thai,$$,26231229
9651,Tender View Bistro,114731511,Tender@outlook.com,italian,$$$,37168037
9652,Nectar Kettle,415115094,Nectar@protonmail.com,vegetarian,$$,71172970
9653,Salt Delights,962231680,Salt@gmail.com,italian,$$$$,14201700
9654,Wholesome Twist,479597748,Wholesome@gmx.com,japanese,$$$,21133465
9655,Tender Kitchen,617423119,Tender@protonmail.com,italian,$$$,67822220
9656,Spice Spoon,455899927,Spice@hotmail.com,american,$,31216576
9657,City Moments,243514171,City@zoho.com,mexican,$$,72640485
9658,Ocean Street Cafe,277717364,Ocean@protonmail.com,american,$$,41389158
9659,Crafted Palace,288038247,Crafted@gmail.com,japanese,$,52665436
9660,Twisted Zest,846105523,Twisted@icloud.com,arabic,$,48928029
9661,Table Street,320206765,Table@outlook.com,vegetarian,$,64136745
9662,Global Eats,219161800,Global@icloud.com,italian,$$,82856778
9663,Pasta Trail,250440563,Pasta@protonmail.com,arabic,$$$$,48692738
9664,Basil View Bistro,107064904,Basil@gmail.com,italian,$$$,96073016
9665,Twisted Crunch,880880660,Twisted@gmx.com,american,$$,62869835
9666,Epicurean Garden,207998214,Epicurean@aol.com,arabic,$,58357503
9667,Table Harvest,252382459,Table@aol.com,japanese,$,26016883
9668,Crisp Gourmet,534637665,Crisp@outlook.com,italian,$$,97357008
9669,Bella Wok,190012744,Bella@yahoo.com,american,$$,80032848
9670,Pasta Garden,485240984,Pasta@icloud.com,american,$$,86295409
9671,Fusion Tastes,567730107,Fusion@hotmail.com,vegetarian,$$,80911164
9672,Urban Kettle,766067798,Urban@aol.com,japanese,$$,50664669
9673,Chop Seasons,126292632,Chop@outlook.com,vegetarian,$$$,58239583
9674,Plated Eats,740874604,Plated@hotmail.com,japanese,$,44818470
9675,Blue Perfection,233542678,Blue@hotmail.com,thai,$$$$,95359944
9676,Minty Roaming Fork,894154737,Minty@yahoo.com,arabic,$$$$,40389118
9677,Salt Kitchen,995587028,Salt@zoho.com,arabic,$,79236950
9678,Crisp Twist,301028955,Crisp@yahoo.com,vegetarian,$$$$,78937865
9679,Gourmet Street Cafe,352006299,Gourmet@mail.com,mexican,$,91703482
9680,Cheese Edge,428558792,Cheese@outlook.com,japanese,$$$,20553630
9681,Mosaic Bites,374727454,Mosaic@protonmail.com,thai,$$,10517306
9682,Taste & Fresh,680599093,Taste@zoho.com,japanese,$$$,36476509
9683,Table Crunch,237988479,Table@aol.com,thai,$,68043431
9684,Mango Seasons,713051607,Mango@aol.com,italian,$$,63078629
9685,Eternal Tales,345467413,Eternal@hotmail.com,japanese,$,89521032
9686,Taste Seasons,154033982,Taste@gmx.com,thai,$$$$,48104766
9687,Golden Roaming Fork,219294554,Golden@mail.com,american,$$$$,30994636
9688,City Twist,605805370,City@zoho.com,japanese,$$$$,80613242
9689,Urban Street Cafe,388650063,Urban@protonmail.com,american,$,42950154
9690,Salt Street Cafe,899348617,Salt@icloud.com,italian,$$$$,85010868
9691,Crisp Bistro,515652093,Crisp@icloud.com,thai,$$,94929513
9692,Table Grind,793634707,Table@zoho.com,mexican,$,17336151
9693,Minty Oven,772411993,Minty@hotmail.com,mexican,$,68903412
9694,Fusion Gourmet,658814603,Fusion@icloud.com,japanese,$$$,94156565
9695,Urban Seasons,971520622,Urban@yahoo.com,thai,$$,36331713
9696,Eternal Seasons,618024482,Eternal@gmx.com,vegetarian,$,18484138
9697,Pasta View Bistro,332222702,Pasta@aol.com,mexican,$,49404648
9698,Crafted Side Grill,238961693,Crafted@gmail.com,mexican,$$,14951978
9699,Urban View Bistro,403659438,Urban@hotmail.com,italian,$$,63038914
9700,Urban Grind,867177673,Urban@gmail.com,thai,$,24300351
9701,Blue Street,533532093,Blue@protonmail.com,thai,$$,14620685
9702,Taste Please,406137775,Taste@outlook.com,american,$$$$,29059198
9703,Lemon Twist,622375747,Lemon@gmx.com,american,$$$,82208668
9704,Crisp Haven,250697656,Crisp@icloud.com,arabic,$$,84941089
9705,Taste Bistro,835006615,Taste@mail.com,mexican,$$,38480778
9706,The Twist,130050640,The@aol.com,vegetarian,$$$$,92109336
9707,The Palace,692148326,The@hotmail.com,mexican,$$,88675482
9708,Copper Fare,488823526,Copper@yahoo.com,american,$$,54401125
9709,Table Wok,426314512,Table@icloud.com,japanese,$$,17730902
9710,Tender Edge,755516033,Tender@outlook.com,mexican,$$,20961281
9711,Crafted Delights,996471240,Crafted@gmx.com,japanese,$$,80292008
9712,Spice Perfection,930969072,Spice@aol.com,mexican,$$$,63686566
9713,Gourmet Moments,515360874,Gourmet@gmail.com,mexican,$$,80876630
9714,Lemon Haven,713509756,Lemon@aol.com,italian,$$$,40833741
9715,Copper Chop House,897865698,Copper@yahoo.com,arabic,$$,43019895
9716,Twisted Bistro,589980777,Twisted@protonmail.com,italian,$$$,68242118
9717,City Tales,862690158,City@hotmail.com,arabic,$$$,15299326
9718,Fusion & Savor,653223227,Fusion@mail.com,italian,$$$,14671912
9719,Savory Pepper Grill,672779313,Savory@gmail.com,mexican,$,92751921
9720,Mosaic Trail,272830438,Mosaic@hotmail.com,japanese,$$$,43761864
9721,Tender Oven,609906179,Tender@gmail.com,american,$$$,68192341
9722,Minty Edge,691306972,Minty@aol.com,arabic,$$$$,46753800
9723,Sip Crunch,139095921,Sip@gmail.com,thai,$$,82099412
9724,Mosaic Haven,972621449,Mosaic@hotmail.com,japanese,$,28168454
9725,Crispy Bistro,859072873,Crispy@hotmail.com,vegetarian,$$$$,43701298
9726,Salt Street Cafe,408311379,Salt@icloud.com,vegetarian,$$,63311655
9727,Table Seasons,528065316,Table@yahoo.com,italian,$$,52672151
9728,Harbor Garden,636819846,Harbor@hotmail.com,japanese,$$$,68210866
9729,Salt Delights,214535434,Salt@protonmail.com,japanese,$$,43810527
9730,Savory View Bistro,931792120,Savory@hotmail.com,thai,$,68743895
9731,Sip & Ladle,366684196,Sip@mail.com,mexican,$$$$,59498714
9732,Taste Street,750625426,Taste@zoho.com,italian,$$$$,55837424
9733,Spice Twist,191052978,Spice@icloud.com,american,$$,50699107
9734,Crisp Gourmet,910529387,Crisp@hotmail.com,thai,$$$$,50984786
9735,Fusion Crunch,189266738,Fusion@outlook.com,arabic,$$$$,49026960
9736,Chop Street Cafe,935843936,Chop@outlook.com,mexican,$$$$,23044441
9737,Minty Roaming Fork,920055899,Minty@outlook.com,thai,$$,20851195
9738,Minty Kettle,870609655,Minty@zoho.com,arabic,$$$,53955633
9739,Chop Street Cafe,160963118,Chop@gmail.com,italian,$$$$,32994152
9740,Savor Kettle,182399824,Savor@aol.com,american,$$$$,67069511
9741,Savor & Sugar,636544176,Savor@icloud.com,japanese,$,29918108
9742,Sunny Street,337353387,Sunny@aol.com,italian,$$$$,20331233
9743,Global Zest,709823312,Global@outlook.com,vegetarian,$,14043242
9744,Zen Nook,842735577,Zen@zoho.com,mexican,$$$$,57312354
9745,Chop Street,378415079,Chop@hotmail.com,vegetarian,$$,16968207
9746,Urban Twist,962783784,Urban@gmail.com,mexican,$$$$,63689269
9747,Urban Please,132431823,Urban@mail.com,japanese,$,58100566
9748,Basil Greens,628222843,Basil@icloud.com,american,$$$$,75599681
9749,Crispy Cuisine,606846734,Crispy@gmail.com,italian,$$,28478661
9750,Spice Kitchen,575361328,Spice@zoho.com,american,$$,96117905
9751,Taste Crunch,528602683,Taste@outlook.com,japanese,$$,27722575
9752,Sunny Twist,867558247,Sunny@gmail.com,japanese,$,14654100
9753,Harbor & Ladle,951985024,Harbor@gmail.com,mexican,$$$$,36161236
9754,Crafted & Savor,550415507,Crafted@outlook.com,japanese,$$$$,49502661
9755,Table Garden,681821280,Table@gmail.com,vegetarian,$$,95459399
9756,Whisk Grind,819584957,Whisk@outlook.com,italian,$,16539486
9757,Taste Harvest,658337013,Taste@mail.com,japanese,$,22910282
9758,Salt & Ladle,895764200,Salt@gmx.com,italian,$$$$,61281642
9759,Table Wok,287610127,Table@mail.com,american,$$,37557510
9760,Sip Plate,540536713,Sip@gmx.com,arabic,$$,11934756
9761,Blue Oven,660450923,Blue@yahoo.com,vegetarian,$,73845181
9762,Fusion Please,995156655,Fusion@mail.com,american,$$$$,39941681
9763,Copper Nook,719003003,Copper@gmail.com,american,$,37060671
9764,Harbor Delights,451064669,Harbor@gmx.com,japanese,$$$$,64833215
9765,Silver Eats,144793236,Silver@outlook.com,italian,$$,66634973
9766,Lemon View Bistro,221135034,Lemon@hotmail.com,japanese,$,18740205
9767,Urban Chop House,750099031,Urban@mail.com,japanese,$$$,22700968
9768,Mango Street Cafe,432979512,Mango@icloud.com,mexican,$,52826134
9769,The Chop House,166817326,The@icloud.com,arabic,$$$,88819623
9770,Salt Bliss,675486817,Salt@outlook.com,arabic,$$$,22424950
9771,Golden Pepper Grill,719857242,Golden@hotmail.com,thai,$$$,10209385
9772,Wholesome Delights,246236158,Wholesome@zoho.com,italian,$$$,73849124
9773,Crispy Pepper Grill,601973630,Crispy@zoho.com,thai,$$,76412194
9774,Silver Street Cafe,591728121,Silver@mail.com,vegetarian,$$$$,16262359
9775,Whisk Cuisine,411475841,Whisk@outlook.com,mexican,$$$$,93783662
9776,Plated Garden,615060753,Plated@mail.com,mexican,$$$,87518570
9777,Eternal Harvest,281324949,Eternal@mail.com,american,$$$$,21871601
9778,Red Harvest,798751242,Red@hotmail.com,american,$$,71751154
9779,Crispy Seasons,965822981,Crispy@aol.com,vegetarian,$,70692509
9780,Copper Greens,615255734,Copper@mail.com,vegetarian,$$,92029623
9781,Twisted Delights,109420800,Twisted@gmx.com,mexican,$$,41052950
9782,Copper Pepper Grill,169840594,Copper@outlook.com,mexican,$,81100799
9783,Plated Fusion,318066319,Plated@gmail.com,arabic,$$$$,84289956
9784,Wholesome & Fresh,838737630,Wholesome@outlook.com,vegetarian,$,82268105
9785,Cheese Chop House,723840478,Cheese@icloud.com,italian,$$,91459497
9786,Whisk Oven,322335289,Whisk@icloud.com,vegetarian,$$,66568873
9787,Gourmet Street,680034400,Gourmet@outlook.com,vegetarian,$$$$,19470355
9788,Pasta Cuisine,933421879,Pasta@zoho.com,vegetarian,$$,30601526
9789,City Chop House,585201341,City@gmx.com,american,$$$$,95122845
9790,Taste Garden,571008418,Taste@hotmail.com,vegetarian,$$$$,34190881
9791,Chop Plate,325508205,Chop@zoho.com,italian,$$,46489180
9792,Savory Street,575170173,Savory@outlook.com,mexican,$$,75649501
9793,Fusion Haven,526552452,Fusion@protonmail.com,japanese,$,68634430
9794,Maple Eats,424092666,Maple@outlook.com,italian,$$$$,75671523
9795,City Roaming Fork,531378154,City@mail.com,thai,$,78965331
9796,Mosaic Oven,649424549,Mosaic@mail.com,japanese,$$$,34919160
9797,Urban Wok,487634459,Urban@mail.com,thai,$,32409218
9798,Zen Street,975050604,Zen@yahoo.com,vegetarian,$$,62347997
9799,The View Bistro,146521046,The@yahoo.com,vegetarian,$$$$,14541694
9800,Crispy Kitchen,634360649,Crispy@protonmail.com,mexican,$,88762918
9801,Table Delights,895725324,Table@zoho.com,vegetarian,$$$$,81694829
9802,Maple Grind,315811475,Maple@protonmail.com,italian,$$,66765463
9803,Plated & Ladle,977944559,Plated@gmx.com,vegetarian,$,36594105
9804,Twisted Haven,727166501,Twisted@hotmail.com,japanese,$$$,28396472
9805,Savor & Ladle,547811682,Savor@icloud.com,thai,$$$$,52768675
9806,Brick & Sugar,476277219,Brick@hotmail.com,vegetarian,$,79208612
9807,Cheese & Sugar,186906968,Cheese@protonmail.com,arabic,$$,64184259
9808,Bella & Fresh,823477377,Bella@gmail.com,italian,$$$,55136650
9809,Whisk Roaming Fork,507042105,Whisk@aol.com,japanese,$$$,13340035
9810,Whisk & Savor,685921189,Whisk@zoho.com,thai,$$$,61862730
9811,Global Please,897017092,Global@yahoo.com,arabic,$$$$,24757375
9812,Tender Harvest,563306453,Tender@gmail.com,vegetarian,$,14066834
9813,Fusion Oven,565818563,Fusion@gmail.com,american,$$,96419306
9814,Pasta Twist,257744104,Pasta@gmx.com,arabic,$$,39291913
9815,Urban Spoon,852519507,Urban@gmx.com,italian,$,66090175
9816,Copper Harvest,453081983,Copper@zoho.com,vegetarian,$,48107168
9817,Ocean Pepper Grill,556087140,Ocean@mail.com,italian,$$$$,19588374
9818,Copper Trail,655362061,Copper@zoho.com,arabic,$$$$,32551504
9819,Savor Palace,107858604,Savor@zoho.com,mexican,$$,34271765
9820,Sunny Roaming Fork,940814606,Sunny@yahoo.com,japanese,$$$,45334606
9821,Crisp Street Cafe,448138073,Crisp@yahoo.com,mexican,$$,99350499
9822,Plated Fare,229416022,Plated@yahoo.com,mexican,$$,25474867
9823,Crispy Kettle,972123937,Crispy@gmail.com,italian,$$,93066301
9824,Basil Edge,984074250,Basil@mail.com,japanese,$$$$,67714644
9825,Crispy Garden,856921208,Crispy@mail.com,american,$$$,20200214
9826,Nectar Zest,490913908,Nectar@aol.com,thai,$$,32482698
9827,Zen Bliss,908193239,Zen@zoho.com,japanese,$$$$,23619598
9828,Zen Harvest,285917606,Zen@protonmail.com,vegetarian,$$$,12702321
9829,City Haven,706668957,City@gmail.com,japanese,$$,86314417
9830,Crispy Grind,591784673,Crispy@outlook.com,vegetarian,$$$$,62068477
9831,Savor & Ladle,913574040,Savor@gmx.com,american,$$,38742853
9832,Basil Delights,401654309,Basil@gmx.com,vegetarian,$$$$,17566636
9833,City Street Cafe,480674364,City@gmail.com,american,$$$$,21100025
9834,Lemon Kettle,748946911,Lemon@yahoo.com,italian,$$,39017157
9835,Taste & Sugar,694265634,Taste@protonmail.com,mexican,$,25730249
9836,Wholesome Edge,883437113,Wholesome@aol.com,mexican,$$$$,26274054
9837,Taste View Bistro,205169835,Taste@outlook.com,japanese,$$,95419871
9838,Spice Moments,978693837,Spice@outlook.com,mexican,$$,40968367
9839,The Harvest,207632829,The@aol.com,vegetarian,$,72810442
9840,Lemon Moments,745522088,Lemon@outlook.com,american,$,21346329
9841,Table Harvest,674843241,Table@hotmail.com,japanese,$$$$,44635805
9842,Blue Kettle,290748279,Blue@hotmail.com,arabic,$$$$,84835863
9843,Crispy Kettle,777334617,Crispy@aol.com,thai,$,58529524
9844,Harbor Grind,998354462,Harbor@hotmail.com,italian,$$$$,76666834
9845,The Edge,782750110,The@gmail.com,thai,$$$$,37410919
9846,Sip Street Cafe,251274694,Sip@yahoo.com,italian,$$,62480890
9847,Gourmet Spoon,528477177,Gourmet@mail.com,vegetarian,$$$,80816038
9848,Crisp Moments,957132736,Crisp@gmail.com,thai,$,54378521
9849,Sip Palace,934962652,Sip@outlook.com,japanese,$,94999075
9850,Nectar Oven,205940192,Nectar@gmail.com,american,$$$,71957043
9851,Golden Fare,817276584,Golden@mail.com,italian,$$$,51779280
9852,Nectar Bistro,319084683,Nectar@zoho.com,american,$$$$,56784774
9853,Cheese Haven,434483163,Cheese@aol.com,american,$$$,34050959
9854,Sip Twist,930110708,Sip@hotmail.com,arabic,$$,29960011
9855,Lemon Plate,877439059,Lemon@aol.com,arabic,$$$$,35604900
9856,Crisp Street Cafe,195856356,Crisp@hotmail.com,thai,$$$$,96235262
9857,Minty Roaming Fork,111120068,Minty@protonmail.com,japanese,$,89856594
9858,Maple Please,709032302,Maple@protonmail.com,thai,$$$,19363446
9859,Silver Zest,235966326,Silver@aol.com,italian,$$$,49581290
9860,Mango Chop House,680609599,Mango@icloud.com,mexican,$,97957970
9861,Savory View Bistro,730675464,Savory@icloud.com,italian,$,76915805
9862,Whisk Cuisine,397320007,Whisk@gmx.com,american,$,30703382
9863,Fusion Palace,943877721,Fusion@yahoo.com,vegetarian,$,28547714
9864,City View Bistro,329503483,City@gmail.com,vegetarian,$$$$,85581850
9865,Taste Kettle,990351981,Taste@mail.com,mexican,$,40803924
9866,Silver & Savor,303662252,Silver@hotmail.com,italian,$$$,24440732
9867,The Spoon,527245621,The@hotmail.com,japanese,$$,37014721
9868,Twisted Bliss,580647175,Twisted@outlook.com,italian,$,16444644
9869,Bella Haven,568992010,Bella@protonmail.com,vegetarian,$$$$,13283382
9870,Blue Delights,521624469,Blue@protonmail.com,italian,$$$$,95678054
9871,Urban Bliss,169265633,Urban@gmx.com,american,$,42424651
9872,Plated & Fresh,696493403,Plated@outlook.com,mexican,$$,80187412
9873,Zen Zest,106253697,Zen@hotmail.com,italian,$$,55962676
9874,Chop Tastes,846330262,Chop@hotmail.com,italian,$$$$,38820978
9875,Sunny View Bistro,884536229,Sunny@icloud.com,thai,$$$,48449662
9876,Chop Edge,766311185,Chop@yahoo.com,italian,$$$$,95847343
9877,Savor & Sugar,678319764,Savor@icloud.com,american,$$$$,95723800
9878,Cheese Pepper Grill,451229600,Cheese@icloud.com,vegetarian,$$$$,86259516
9879,Chop Crunch,541291768,Chop@protonmail.com,japanese,$$$,28270473
9880,Global Tastes,629435531,Global@outlook.com,thai,$$,12823569
9881,Savory Twist,970088387,Savory@yahoo.com,italian,$$,80361430
9882,Global Plate,577009830,Global@mail.com,vegetarian,$,30454887
9883,Twisted Harvest,928665393,Twisted@protonmail.com,vegetarian,$$$,79840307
9884,Cheese Cuisine,805883339,Cheese@outlook.com,japanese,$,53365671
9885,Nectar Grind,295632712,Nectar@hotmail.com,thai,$$,69557795
9886,City Edge,166968671,City@protonmail.com,thai,$$$$,76160397
9887,Brick Cuisine,557989021,Brick@outlook.com,arabic,$$,59822185
9888,Sip Roaming Fork,867572651,Sip@gmx.com,mexican,$$,87623340
9889,Chop Street Cafe,515209658,Chop@icloud.com,arabic,$$,47542234
9890,Eternal Delights,651509892,Eternal@yahoo.com,american,$$$$,40767961
9891,City Delights,978680096,City@protonmail.com,vegetarian,$$,22129555
9892,Blue Garden,340152520,Blue@gmx.com,japanese,$$$,26571963
9893,The & Ladle,573262805,The@gmx.com,japanese,$$$$,92700984
9894,Tender Edge,395006751,Tender@hotmail.com,vegetarian,$$$,15647587
9895,Lemon Wok,650499077,Lemon@outlook.com,vegetarian,$$,66796154
9896,Nectar Eats,692325840,Nectar@mail.com,thai,$$$,39592673
9897,Table Grind,493855896,Table@mail.com,italian,$$$,15190016
