id,name,phone,email,cuisine_type,price_range,vat_code
7340,Whisk Grind,7723782412,Whisk@aol.com,japanese,$,3379271392
7341,Zen View Bistro,8638625946,Zen@zoho.com,japanese,$$,4706872279
7342,Sunny Tales,6493378671,Sunny@mail.com,thai,$,3855248530
7343,Ocean View Bistro,4010596770,Ocean@protonmail.com,italian,$,9632976601
7344,Crafted Zest,9417995680,Crafted@icloud.com,arabic,$$$,9856531932
7345,Chop Haven,4495647001,Chop@gmx.com,arabic,$$$,8844264574
7346,Plated Bites,9091297065,Plated@zoho.com,thai,$$$$,6059887713
7347,Lemon Pepper Grill,6280553347,Lemon@gmx.com,arabic,$$,3722390506
7348,Urban Crunch,6801680246,Urban@gmx.com,thai,$,9415090811
7349,Urban Palace,3552946183,Urban@gmail.com,mexican,$$$$,5325821028
7350,Savor Spoon,1594027627,Savor@outlook.com,thai,$$,3056482172
7351,Sip Kitchen,7059570748,Sip@aol.com,italian,$,3910311720
7352,Bella Delights,9731724470,Bella@hotmail.com,thai,$$,3775308130
7353,Copper Side Grill,5287942251,Copper@gmail.com,mexican,$$,2166717870
7354,Gourmet Moments,6540147060,Gourmet@icloud.com,japanese,$$$$,4902397118
7355,Brick Kettle,9154211107,Brick@aol.com,vegetarian,$$$,4069500039
7356,Taste Greens,2435337903,Taste@gmx.com,american,$,6805023706
7357,Fusion Tastes,9559789143,Fusion@yahoo.com,american,$$$,5969877367
7358,Cheese View Bistro,7195787979,Cheese@aol.com,mexican,$$,1661946406
7359,Red Nook,4126088654,Red@aol.com,vegetarian,$$$$,6812242833
7360,Gourmet Plate,7340385407,Gourmet@protonmail.com,american,$$$,9824491845
7361,Basil Garden,8557048079,Basil@aol.com,american,$,2025243002
7362,Urban Fare,5465114233,Urban@aol.com,thai,$$,5656796160
7363,Crisp Palace,6036213152,Crisp@mail.com,japanese,$$$$,7684904915
7364,Whisk Kettle,6268016311,Whisk@zoho.com,japanese,$$,7044357532
7365,Golden Oven,6746650863,Golden@mail.com,italian,$$$,6675620332
7366,Bella Haven,1369683568,Bella@icloud.com,thai,$$$,3509239203
7367,Bella Garden,7890492121,Bella@icloud.com,thai,$$$$,1643764676
7368,City Bites,2820338605,City@aol.com,vegetarian,$$,3102661545
7369,Zen Please,8403482308,Zen@outlook.com,japanese,$$$,7982463131
7370,Fusion & Savor,3856320583,Fusion@mail.com,arabic,$$$$,9276121553
7371,Crafted Side Grill,5658335863,Crafted@outlook.com,american,$$$,5722813171
7372,Epicurean Delights,7753763562,Epicurean@hotmail.com,thai,$$$$,6286536238
7373,Crisp Palace,4188390640,Crisp@protonmail.com,arabic,$$,7584816004
7374,Harbor Garden,8722700255,Harbor@aol.com,italian,$$$$,3047703462
7375,Brick Zest,4676484019,Brick@aol.com,american,$$$$,8415307321
7376,Minty Delights,9011603231,Minty@outlook.com,arabic,$$,1162296162
7377,Mosaic & Savor,4779633833,Mosaic@hotmail.com,american,$,7580174727
7378,Global Cuisine,5473354490,Global@mail.com,vegetarian,$$,6696301170
7379,Twisted Grind,2665307272,Twisted@protonmail.com,thai,$$$,7504353731
7380,Wholesome & Sugar,3065720239,Wholesome@yahoo.com,arabic,$$$,2157155481
7381,Table Trail,2358273199,Table@protonmail.com,arabic,$$$,3186690364
7382,Mango Chop House,3381467521,Mango@protonmail.com,vegetarian,$,8800503925
7383,Nectar Chop House,6858431262,Nectar@gmail.com,arabic,$$,8869840864
7384,Bella Wok,9974361946,Bella@zoho.com,japanese,$,2467124925
7385,Eternal View Bistro,3040303308,Eternal@gmx.com,american,$$,7814677185
7386,City Delights,5681409943,City@protonmail.com,thai,$$,8296147656
7387,City & Ladle,4344105317,City@mail.com,mexican,$$,1529846383
7388,City & Fresh,5532981351,City@aol.com,arabic,$$$$,5399722362
7389,Gourmet Edge,2844312624,Gourmet@mail.com,thai,$$$$,9000627220
7390,Brick Delights,6598319712,Brick@outlook.com,mexican,$$,7748942545
7391,Copper Fusion,7247159985,Copper@zoho.com,thai,$$,3313957081
7392,Taste Tales,2548004851,Taste@protonmail.com,vegetarian,$$$$,4104221719
7393,Harbor Haven,5222660276,Harbor@aol.com,japanese,$$$,4928846776
7394,Global & Ladle,2878223840,Global@hotmail.com,vegetarian,$$$$,2153935039
7395,Global Spoon,7728325807,Global@gmx.com,vegetarian,$$,9481281899
7396,Zen Tastes,4866546906,Zen@protonmail.com,mexican,$$,1010966472
7397,Gourmet Plate,2390450808,Gourmet@aol.com,japanese,$,6043252995
7398,Maple Oven,7967394744,Maple@gmail.com,arabic,$$$$,9184488497
7399,Urban Cuisine,7807734467,Urban@outlook.com,mexican,$$,3845849294
7400,Ocean Twist,6827487906,Ocean@icloud.com,american,$$$,3742001651
7401,Copper View Bistro,2645284727,Copper@zoho.com,italian,$,5034174650
7402,Urban Greens,7100370662,Urban@gmail.com,italian,$$$$,7709111530
7403,Tender View Bistro,4801242676,Tender@zoho.com,thai,$$$$,7767100543
7404,Blue Street Cafe,3270876535,Blue@icloud.com,japanese,$$,7753002493
7405,Crafted Spoon,2113020373,Crafted@hotmail.com,mexican,$$$$,2593281095
7406,Minty & Sugar,8963807522,Minty@gmx.com,thai,$$$,8217051074
7407,Wholesome Twist,2928539805,Wholesome@gmail.com,vegetarian,$$$,7338024204
7408,Bella Eats,6906258631,Bella@yahoo.com,american,$$$$,3108714100
7409,Maple Kettle,4895381528,Maple@outlook.com,thai,$,9382316272
7410,Wholesome Zest,8305755067,Wholesome@yahoo.com,japanese,$$,6590574550
7411,Chop Wok,5197749219,Chop@zoho.com,italian,$$$,2490714975
7412,Nectar Grind,3002140762,Nectar@aol.com,american,$$,6177579826
7413,Minty Grind,6346486745,Minty@outlook.com,vegetarian,$$,4546932992
7414,Silver Moments,8227942995,Silver@gmx.com,japanese,$$$$,2471279877
7415,The Chop House,3217795643,The@gmail.com,vegetarian,$$$,8738213923
7416,Table Pepper Grill,9075291601,Table@hotmail.com,italian,$$,5639615809
7417,Harbor Trail,2081303636,Harbor@gmail.com,thai,$,3702481706
7418,Crisp Zest,8946638320,Crisp@zoho.com,arabic,$,3951880944
7419,Cheese Street,8579837102,Cheese@protonmail.com,mexican,$$$,2440992063
7420,Gourmet Grind,4114972168,Gourmet@gmail.com,mexican,$,4943867161
7421,Gourmet Greens,2835263460,Gourmet@zoho.com,thai,$$$,9934695526
7422,Basil Plate,8185129271,Basil@outlook.com,american,$$$,4222174508
7423,Savor Eats,8629816038,Savor@zoho.com,mexican,$,2600103725
7424,Tender Street Cafe,4628146500,Tender@icloud.com,vegetarian,$$$$,1262824889
7425,Mango Kitchen,8348150238,Mango@yahoo.com,thai,$$,9643841763
7426,Maple Plate,3076472021,Maple@aol.com,thai,$$$$,8415091583
7427,Urban & Fresh,4948397969,Urban@hotmail.com,japanese,$$$,2034356187
7428,City & Ladle,7703871987,City@gmail.com,italian,$,5288671405
7429,Silver & Savor,9352039498,Silver@gmx.com,thai,$$$,6954720379
7430,Savory Crunch,9754470559,Savory@yahoo.com,japanese,$,4091976979
7431,Minty Perfection,1538048234,Minty@aol.com,arabic,$$,9503921516
7432,Plated Zest,8002274546,Plated@gmx.com,american,$$$$,5062556577
7433,Brick Street,5917551930,Brick@yahoo.com,mexican,$$$$,6503142395
7434,Chop Tastes,4432813160,Chop@icloud.com,arabic,$$$$,3462080256
7435,Ocean Cuisine,7723127700,Ocean@gmail.com,japanese,$$,1746562714
7436,Red Gourmet,1646529976,Red@yahoo.com,vegetarian,$$,4959698167
7437,Spice Roaming Fork,3133982524,Spice@outlook.com,vegetarian,$,4025165302
7438,Gourmet Please,3140542211,Gourmet@gmx.com,italian,$$$,8601348223
7439,Plated Kettle,9339732490,Plated@protonmail.com,vegetarian,$$$$,1483821625
7440,Maple Please,8717790526,Maple@mail.com,vegetarian,$$$$,2585410805
7441,Urban Garden,2621308444,Urban@hotmail.com,thai,$$$$,2138878239
7442,Crispy Oven,7169758451,Crispy@zoho.com,thai,$$$$,5476714807
7443,Plated Fusion,7739806341,Plated@hotmail.com,american,$$,1976883295
7444,Brick Please,7404788992,Brick@gmail.com,japanese,$,8301926549
7445,Pasta Zest,3242161197,Pasta@outlook.com,vegetarian,$$,4372904127
7446,Savor Zest,4382300390,Savor@icloud.com,thai,$,7983435870
7447,Gourmet Spoon,3858831241,Gourmet@aol.com,american,$$$$,3310435935
7448,Global View Bistro,2848105519,Global@protonmail.com,arabic,$$$,6355151249
7449,Copper Grind,1345363239,Copper@zoho.com,arabic,$$,5337224543
7450,Minty Nook,2837247665,Minty@aol.com,american,$,9933974240
7451,Minty & Savor,1305222886,Minty@protonmail.com,italian,$$,1401636050
7452,Salt Trail,3435757867,Salt@outlook.com,vegetarian,$,4117150809
7453,Spice Cuisine,8837510223,Spice@hotmail.com,mexican,$$$$,4278864155
7454,City Cuisine,3442062020,City@zoho.com,japanese,$,1621613258
7455,Maple Delights,4565065602,Maple@gmail.com,japanese,$$$$,8467401781
7456,Urban Eats,4756444551,Urban@icloud.com,arabic,$,9037774083
7457,Spice Palace,9719469147,Spice@icloud.com,japanese,$,8020903081
7458,Brick Harvest,5181534184,Brick@mail.com,arabic,$$$,1027424185
7459,Fusion Nook,3409402085,Fusion@protonmail.com,vegetarian,$,5073777615
7460,Sunny Cuisine,2748048511,Sunny@mail.com,vegetarian,$,6021643031
7461,Tender Eats,6769042163,Tender@gmx.com,vegetarian,$$$$,5987844426
7462,Taste Fusion,5394386828,Taste@mail.com,mexican,$$$,8632402941
7463,Eternal Wok,2306507405,Eternal@hotmail.com,vegetarian,$$,8297539889
7464,Crafted Seasons,8839273326,Crafted@protonmail.com,vegetarian,$$,1601300748
7465,Harbor Garden,4923895714,Harbor@yahoo.com,italian,$,5435525006
7466,Chop Eats,4775712886,Chop@yahoo.com,japanese,$$$,6841130597
7467,Lemon Spoon,5142026156,Lemon@protonmail.com,arabic,$$,1657498660
7468,Mosaic Palace,2939715583,Mosaic@yahoo.com,japanese,$$,2467520360
7469,Red Chop House,1470096717,Red@yahoo.com,mexican,$$,9319791791
7470,Zen Chop House,5791077087,Zen@hotmail.com,italian,$$$,6587244256
7471,Fusion Delights,7374497287,Fusion@icloud.com,japanese,$,7370429530
7472,Brick View Bistro,1224406714,Brick@icloud.com,american,$,2941420496
7473,Minty Seasons,5883738811,Minty@yahoo.com,american,$$$$,1215579987
7474,Global Haven,9438255700,Global@mail.com,mexican,$$$,6986564054
7475,Silver Roaming Fork,7996517246,Silver@aol.com,american,$,7023311521
7476,Crisp Bites,5503536073,Crisp@gmx.com,mexican,$,4500380407
7477,Cheese Bliss,2795105907,Cheese@gmail.com,arabic,$,4397860924
7478,Whisk Crunch,7231899176,Whisk@yahoo.com,american,$$,9709426298
7479,Crafted & Ladle,1682294005,Crafted@yahoo.com,japanese,$,4515022535
7480,Savor & Savor,6417040275,Savor@mail.com,arabic,$$$$,4238397668
7481,Lemon Greens,1232742465,Lemon@icloud.com,vegetarian,$$$,8474621046
7482,Mosaic Zest,1986473919,Mosaic@hotmail.com,vegetarian,$,7444205915
7483,Epicurean & Fresh,8355362922,Epicurean@gmail.com,thai,$,5820175216
7484,Zen Fusion,8531145719,Zen@gmail.com,thai,$$$,4638472062
7485,Eternal Garden,6323865017,Eternal@zoho.com,arabic,$$$$,4074591234
7486,Silver Nook,5585819459,Silver@yahoo.com,japanese,$,7025593718
7487,City & Sugar,9734581514,City@protonmail.com,italian,$,2614249306
7488,Brick Fusion,8031563006,Brick@outlook.com,italian,$,7548757386
7489,Zen Gourmet,2498523805,Zen@zoho.com,thai,$$$,5225313651
7490,Basil Street,2078280651,Basil@gmail.com,japanese,$,4251712311
7491,The Delights,4761392104,The@outlook.com,japanese,$$$$,9856471130
7492,Red Tales,7542174353,Red@outlook.com,japanese,$$$$,9786278896
7493,Mango View Bistro,3212665358,Mango@aol.com,mexican,$$$,5103676568
7494,Urban Crunch,7436422735,Urban@mail.com,arabic,$$$,5269139161
7495,Basil Greens,1280520789,Basil@protonmail.com,mexican,$$$$,2453355140
7496,The Palace,1066318098,The@aol.com,american,$$$$,6505834444
7497,Basil Oven,5705335509,Basil@mail.com,thai,$,4075697510
7498,Golden Street,2618074077,Golden@gmx.com,thai,$$$$,4539254050
7499,Eternal Haven,1245758020,Eternal@hotmail.com,american,$$$$,7084688537
7500,Chop Fare,7799743476,Chop@gmail.com,mexican,$$,7730608947
7501,Epicurean Bistro,1771254535,Epicurean@protonmail.com,mexican,$$$$,8083689724
7502,Crispy View Bistro,5623227863,Crispy@gmx.com,italian,$$,6994910160
7503,Global Edge,7203154102,Global@icloud.com,japanese,$$,6049290040
7504,Gourmet Garden,7807017574,Gourmet@hotmail.com,american,$$,9179790536
7505,Crispy Eats,1559658695,Crispy@mail.com,arabic,$,6924994229
7506,Sip Please,9214275073,Sip@gmx.com,vegetarian,$$$$,2174892308
7507,Pasta Delights,9590574893,Pasta@icloud.com,vegetarian,$$,4899172143
7508,Harbor Plate,9451156789,Harbor@protonmail.com,arabic,$,4182140993
7509,Mango Bliss,4321165994,Mango@aol.com,mexican,$$$$,9252820950
7510,Savory Roaming Fork,3838996029,Savory@gmail.com,vegetarian,$$$$,2400273556
7511,Silver Pepper Grill,8744409178,Silver@protonmail.com,mexican,$$$$,6642127466
7512,Eternal Please,2690293319,Eternal@yahoo.com,japanese,$$$,6143894515
7513,Urban Kitchen,8735292373,Urban@yahoo.com,italian,$$$,3234798779
7514,Crafted Edge,2976216968,Crafted@gmail.com,italian,$,1090380500
7515,Maple View Bistro,8021988028,Maple@protonmail.com,thai,$$$$,2216330598
7516,Twisted Side Grill,3490911485,Twisted@yahoo.com,japanese,$$$$,8985007342
7517,Golden Delights,2069877871,Golden@outlook.com,arabic,$$$,8409767144
7518,Lemon Nook,6110929451,Lemon@hotmail.com,mexican,$$,5939321618
7519,Urban & Fresh,6329804368,Urban@aol.com,vegetarian,$$$,3679277466
7520,Crafted Crunch,5916337315,Crafted@mail.com,american,$,2092166151
7521,Nectar Spoon,9532883861,Nectar@protonmail.com,vegetarian,$$,4598324479
7522,Sip Haven,3216683195,Sip@gmx.com,thai,$$$$,4442641148
7523,Savor Twist,2413513772,Savor@gmail.com,american,$$$,4591679566
7524,Epicurean Zest,1901441835,Epicurean@icloud.com,japanese,$$$$,8276405253
7525,Zen Spoon,4792370433,Zen@hotmail.com,mexican,$$$$,6288931731
7526,Global Delights,4487627367,Global@yahoo.com,arabic,$$,4942635113
7527,Zen Bliss,3839748905,Zen@icloud.com,thai,$,7303093899
7528,Maple & Savor,2552495958,Maple@hotmail.com,thai,$$$,7828902709
7529,Silver Kitchen,9422012333,Silver@protonmail.com,vegetarian,$$,5426412553
7530,Harbor Please,8747002954,Harbor@aol.com,mexican,$$$,1562975728
7531,Savory Perfection,7173784795,Savory@gmail.com,vegetarian,$$,6582987234
7532,Mango Chop House,4175689241,Mango@gmail.com,italian,$$$$,1410106313
7533,Ocean Bliss,3733861087,Ocean@zoho.com,vegetarian,$$,2843464013
7534,Crisp Harvest,2354383888,Crisp@outlook.com,mexican,$$$,9257861182
7535,Minty Plate,2357275104,Minty@protonmail.com,mexican,$$,3244322280
7536,Crispy Side Grill,6603872679,Crispy@protonmail.com,thai,$$$$,8139807349
7537,Mosaic Delights,2570699977,Mosaic@icloud.com,vegetarian,$$$,6660373327
7538,Taste Bistro,9719834952,Taste@hotmail.com,italian,$$$$,1285545809
7539,Gourmet Grind,8404355818,Gourmet@gmx.com,italian,$,6258527430
7540,Brick Delights,5064946775,Brick@yahoo.com,japanese,$$,1227856028
7541,The Bistro,5295922761,The@yahoo.com,mexican,$$$$,6549974493
7542,Table Kitchen,5645260276,Table@gmail.com,arabic,$$$,2184231538
7543,The Edge,5598064795,The@hotmail.com,thai,$$,6309145642
7544,City Seasons,1056714359,City@icloud.com,japanese,$$$,5824177674
7545,Crafted Crunch,7170176829,Crafted@gmail.com,italian,$$$$,9345189235
7546,Red Bites,8094127742,Red@aol.com,japanese,$$$$,4074846304
7547,Silver Trail,3098325880,Silver@yahoo.com,japanese,$$$,8143625971
7548,Plated Moments,3662531633,Plated@outlook.com,italian,$$$,8455069934
7549,Chop Crunch,5993672681,Chop@mail.com,japanese,$$,8893884175
7550,Silver Cuisine,1474362551,Silver@outlook.com,japanese,$$$,3286455491
7551,Urban Gourmet,1562099140,Urban@icloud.com,thai,$,9865251618
7552,Mosaic View Bistro,2949318395,Mosaic@mail.com,american,$$,9538825978
7553,Epicurean Seasons,1286685684,Epicurean@zoho.com,mexican,$$,3065806183
7554,Twisted Tastes,7649038871,Twisted@zoho.com,vegetarian,$$$,4075910481
7555,Lemon Kettle,8071722598,Lemon@hotmail.com,japanese,$$,7808524942
7556,Sip Delights,1109051328,Sip@gmx.com,mexican,$,3264909777
7557,Minty Side Grill,6865347987,Minty@zoho.com,arabic,$$$,5904185679
7558,The View Bistro,1730991061,The@zoho.com,thai,$,9509545977
7559,Savory & Ladle,9787421934,Savory@icloud.com,italian,$,9406473234
7560,Blue Kitchen,2764114252,Blue@outlook.com,thai,$$$$,6040839370
7561,Tender Fusion,1102006528,Tender@zoho.com,japanese,$$$,1198123999
7562,The Moments,5022664178,The@outlook.com,american,$$,7940756247
7563,Plated Trail,2272108536,Plated@zoho.com,mexican,$$,5341878401
7564,Epicurean Side Grill,1944764175,Epicurean@hotmail.com,italian,$$$$,5512205848
7565,Copper Side Grill,9405934887,Copper@icloud.com,arabic,$,6416741925
7566,The Bites,9331895191,The@zoho.com,thai,$$,9625812039
7567,Urban Bistro,2918223920,Urban@aol.com,mexican,$$,5906316886
7568,Nectar Twist,6311414918,Nectar@zoho.com,arabic,$$,9071119603
7569,Savory Edge,1958045480,Savory@gmx.com,mexican,$,2699894254
7570,Twisted View Bistro,2321405166,Twisted@icloud.com,thai,$$$,8210746848
7571,Taste Edge,8860891421,Taste@protonmail.com,arabic,$$$,7848677477
7572,Harbor Moments,2914156757,Harbor@outlook.com,vegetarian,$,9464962670
7573,Maple Twist,6374168312,Maple@hotmail.com,arabic,$$$$,7426394749
7574,Mosaic Palace,1303422088,Mosaic@mail.com,mexican,$,5883266109
7575,Plated Eats,2445909288,Plated@gmail.com,italian,$,6082816338
7576,The Crunch,5066101192,The@gmx.com,thai,$$$$,3627963431
7577,Tender Zest,4958791748,Tender@zoho.com,japanese,$$$$,3331502273
7578,Taste Nook,9165063119,Taste@yahoo.com,italian,$$,6265279247
7579,Table Kettle,3103686960,Table@protonmail.com,mexican,$$,3561893610
7580,Brick Palace,9306305863,Brick@icloud.com,mexican,$$$,6819163346
7581,Ocean Delights,9005605963,Ocean@protonmail.com,italian,$$$$,7749892822
7582,Spice Tastes,5052238948,Spice@gmail.com,arabic,$$$$,7756062288
7583,Brick & Sugar,8170902306,Brick@outlook.com,vegetarian,$$$$,8671772680
7584,Bella Palace,6977673555,Bella@aol.com,japanese,$$,8160525695
7585,Minty Crunch,7793190713,Minty@protonmail.com,arabic,$,4341649164
7586,Salt Kettle,9286189047,Salt@yahoo.com,american,$,7331367216
7587,Crafted View Bistro,1851834315,Crafted@mail.com,vegetarian,$$,7884294962
7588,Crisp Roaming Fork,7638741895,Crisp@gmail.com,mexican,$,7159900925
7589,Zen Street Cafe,3207207940,Zen@yahoo.com,japanese,$$$,5684954712
7590,Nectar Fare,6930697739,Nectar@protonmail.com,american,$$$$,1686311682
7591,Crispy Harvest,5501458073,Crispy@mail.com,japanese,$$$,9301495987
7592,Sip Edge,7090755189,Sip@yahoo.com,mexican,$,7347787089
7593,Copper Chop House,5798891235,Copper@outlook.com,vegetarian,$$$,1698196358
7594,Silver Eats,6579630500,Silver@aol.com,japanese,$$,7233834223
7595,Red Twist,1274798716,Red@zoho.com,arabic,$$,2441811214
7596,Cheese Perfection,9069173072,Cheese@gmx.com,american,$$,9361946354
7597,Global Chop House,2369702050,Global@mail.com,italian,$,1723756368
7598,Pasta Zest,6474504384,Pasta@mail.com,italian,$,9415441372
7599,Zen Street,1643421380,Zen@hotmail.com,vegetarian,$$$$,7030713238
7600,Global Grind,4071747776,Global@hotmail.com,thai,$,8670448530
7601,City Trail,2047532857,City@yahoo.com,thai,$$,7991528504
7602,Harbor Eats,3967816803,Harbor@hotmail.com,mexican,$$,6303904293
7603,Sunny Palace,1333607117,Sunny@icloud.com,arabic,$$$$,6236501889
7604,Savor Please,5732106685,Savor@protonmail.com,vegetarian,$$$$,1511175366
7605,Salt Wok,1861758202,Salt@hotmail.com,mexican,$$$$,5981143994
7606,Urban Kettle,7717617842,Urban@protonmail.com,arabic,$$,2190069568
7607,Crisp Tales,6978776024,Crisp@protonmail.com,american,$,2691899520
7608,Crispy Garden,4067149839,Crispy@yahoo.com,mexican,$$,9493312222
7609,Sip Side Grill,2429227663,Sip@mail.com,italian,$$$,2640076362
7610,Red Wok,2438620807,Red@aol.com,thai,$$,1008316929
7611,Silver Chop House,4220191733,Silver@protonmail.com,mexican,$$$$,6053675214
7612,Table Side Grill,5797967491,Table@zoho.com,vegetarian,$,5096820700
7613,Crisp Street,5258562871,Crisp@hotmail.com,american,$$$,4945152712
7614,Crisp Greens,7152888426,Crisp@gmail.com,vegetarian,$,8322250364
7615,Chop Please,4125014342,Chop@hotmail.com,italian,$$$$,5937703488
7616,Crisp Palace,2303156154,Crisp@outlook.com,japanese,$$,6944266590
7617,Silver Roaming Fork,2657821727,Silver@mail.com,japanese,$$$$,8927845767
7618,Eternal Delights,4089125383,Eternal@zoho.com,japanese,$$$,7118408776
7619,Ocean Tales,9495700373,Ocean@mail.com,arabic,$$,9410875942
7620,Global Kettle,9503948766,Global@yahoo.com,japanese,$,4129773101
