restaurant_id,street,address_number,zip_code,city,province,country
9320,Via della Moscova,159,90001,Prato,PO,Italy
9321,Via Manzoni,123,46731,Bologna,BO,Italy
9322,Piazza Navona,157,46731,Prato,PO,Italy
9323,Viale dei Mille,14,69696,Latina,LT,Italy
9324,Viale dei Mille,121,77001,Brescia,BS,Italy
9325,Via dei Fori Imperiali,21,85001,Messina,ME,Italy
9326,Via Tiburtina,21,69696,Pescara,PE,Italy
9327,Piazza del Popolo,72,60601,Bari,BA,Italy
9328,Via dei Greci,191,10001,Ravenna,RA,Italy
9329,Piazza del Popolo,197,60601,Monza,MB,Italy
9330,Viale dei Traghetti,24,85001,Modena,MO,Italy
9331,Vicolo Stretto,5,85001,Giugliano in Campania,NA,Italy
9332,Via dei Greci,183,60601,Messina,ME,Italy
9333,Via XX Settembre,153,85001,Ancona,AN,Italy
9334,Viale delle Milizie,96,77001,Cagliari,CA,Italy
9335,Piazza del Popolo,115,69696,Andria,BT,Italy
9336,Corso Magenta,18,69696,Naples,NA,Italy
9337,Corso Vittorio Emanuele,46,85001,Pescara,PE,Italy
9338,Viale dell'Arte,59,85001,Andria,BT,Italy
9339,Via dei Serpenti,134,20158,Sassari,SS,Italy
9340,Via dei Serpenti,124,85001,Genoa,GE,Italy
9341,Via Tiburtina,10,60601,Modena,MO,Italy
9342,Via della Fortezza,66,85001,Genoa,GE,Italy
9343,Vicolo delle Palle,184,85001,Cesena,FC,Italy
9344,Via Roma,88,69696,Genoa,GE,Italy
9345,Viale Trastevere,107,10001,Livorno,LI,Italy
9346,Viale Ceccarini,188,77001,Catania,CT,Italy
9347,Corso Buenos Aires,10,77001,Terni,TR,Italy
9348,Piazza di Spagna,163,20158,Trieste,TS,Italy
9349,Vicolo delle Erbe,97,2374,Brescia,BS,Italy
9350,Corso Garibaldi,22,60601,Piacenza,PC,Italy
9351,Corso Venezia,105,90001,Taranto,TA,Italy
9352,Viale Milano,184,85001,Rimini,RN,Italy
9353,Via dei Greci,69,60601,Cesena,FC,Italy
9354,Corso Italia,164,77001,Messina,ME,Italy
9355,Via Flaminia,5,20158,Palermo,PA,Italy
9356,Via dei Condotti,33,85001,Bergamo,BG,Italy
9357,Viale Milano,141,69696,Padua,PD,Italy
9358,Via Montenapoleone,192,46731,Reggio Calabria,RC,Italy
9359,Via del Tritone,102,90001,Ferrara,FE,Italy
9360,Via della Mosca,10,90001,Monza,MB,Italy
9361,Piazza del Popolo,141,69696,Bergamo,BG,Italy
9362,Via Roma,36,77001,Ancona,AN,Italy
9363,Corso Italia,80,10001,Bologna,BO,Italy
9364,Viale delle Milizie,85,20158,Terni,TR,Italy
9365,Vicolo Fiori,150,90001,Bari,BA,Italy
9366,Piazza San Marco,3,90001,Taranto,TA,Italy
9367,Via della Fortezza,44,46731,Reggio Emilia,RE,Italy
9368,Via Dante,195,85001,Giugliano in Campania,NA,Italy
9369,Via della Repubblica,77,46731,Rome,RM,Italy
9370,Via del Tritone,175,85001,Reggio Emilia,RE,Italy
9371,Via Montenapoleone,122,85001,Bari,BA,Italy
9372,Piazza San Marco,186,77001,Reggio Calabria,RC,Italy
9373,Corso Buenos Aires,13,77001,Milan,MI,Italy
9374,Viale dei Colli Portuensi,160,60601,Terni,TR,Italy
9375,Piazza del Popolo,192,20158,Rome,RM,Italy
9376,Via della Croce,46,77001,Prato,PO,Italy
9377,Via della Croce,166,10001,Foggia,FG,Italy
9378,Via Dante,189,69696,Reggio Calabria,RC,Italy
9379,Viale Trastevere,56,90001,Genoa,GE,Italy
9380,Via Montenapoleone,93,77001,Monza,MB,Italy
9381,Via Manzoni,17,77001,Ravenna,RA,Italy
9382,Via Manzoni,65,2374,Forlì,FC,Italy
9383,Corso Umberto I,79,85001,Monza,MB,Italy
9384,Viale dei Colli Portuensi,122,20158,Rimini,RN,Italy
9385,Via della Fortezza,192,60601,Florence,FI,Italy
9386,Viale Parioli,163,10001,Cagliari,CA,Italy
9387,Viale Ceccarini,7,10001,Venice,VE,Italy
9388,Via Manzoni,145,60601,Latina,LT,Italy
9389,Piazza Navona,143,60601,Siracusa,SR,Italy
9390,Vicolo Stretto,85,85001,Udine,UD,Italy
9391,Viale Parioli,147,69696,Perugia,PG,Italy
9392,Via dei Serpenti,155,20158,Andria,BT,Italy
9393,Viale delle Milizie,1,60601,Cagliari,CA,Italy
9394,Vicolo delle Palle,37,20158,Padua,PD,Italy
9395,Via Panisperna,142,2374,Milan,MI,Italy
9396,Via Dante,60,77001,Bologna,BO,Italy
9397,Viale Trastevere,152,69696,Terni,TR,Italy
9398,Via Tiburtina,35,90001,Terni,TR,Italy
9399,Via Montenapoleone,191,20158,Novara,NO,Italy
9400,Via della Mosca,32,85001,Trieste,TS,Italy
9401,Piazza di Spagna,83,85001,Foggia,FG,Italy
9402,Viale delle Milizie,82,69696,Bologna,BO,Italy
9403,Via Giulia,89,60601,Trieste,TS,Italy
9404,Corso Umberto I,167,85001,Sassari,SS,Italy
9405,Via XX Settembre,10,85001,Perugia,PG,Italy
9406,Vicolo Stretto,160,85001,Salerno,SA,Italy
9407,Via Panisperna,10,69696,Rimini,RN,Italy
9408,Corso Vittorio Emanuele,153,77001,Naples,NA,Italy
9409,Viale dell'Arte,105,10001,Sassari,SS,Italy
9410,Via Margutta,192,90001,Messina,ME,Italy
9411,Via Garibaldi,73,69696,Palermo,PA,Italy
9412,Corso Vittorio Emanuele,29,2374,Trento,TN,Italy
9413,Viale Trastevere,142,60601,Sassari,SS,Italy
9414,Via XX Settembre,25,60601,Trento,TN,Italy
9415,Piazza del Popolo,15,69696,Giugliano in Campania,NA,Italy
9416,Via Giulia,99,85001,Genoa,GE,Italy
9417,Corso Buenos Aires,59,10001,Turin,TO,Italy
9418,Via dei Fori Imperiali,56,20158,Reggio Emilia,RE,Italy
9419,Via Roma,129,77001,Piacenza,PC,Italy
9420,Via dei Condotti,39,77001,Palermo,PA,Italy
9421,Via Montenapoleone,143,85001,Trento,TN,Italy
9422,Viale Ceccarini,98,10001,Foggia,FG,Italy
9423,Viale dei Traghetti,80,10001,Taranto,TA,Italy
9424,Via Panisperna,24,77001,Salerno,SA,Italy
9425,Via dei Fori Imperiali,186,60601,Sassari,SS,Italy
9426,Via del Tritone,185,2374,Bari,BA,Italy
9427,Via della Croce,55,20158,Naples,NA,Italy
9428,Via Cavour,198,60601,Pescara,PE,Italy
9429,Via della Mosca,105,85001,Salerno,SA,Italy
9430,Corso Italia,137,90001,Bologna,BO,Italy
9431,Corso Buenos Aires,191,90001,Latina,LT,Italy
9432,Via Flaminia,114,20158,Bolzano,BZ,Italy
9433,Via Montenapoleone,104,20158,Bari,BA,Italy
9434,Via Roma,189,46731,Venice,VE,Italy
9435,Via Margutta,91,2374,Vicenza,VI,Italy
9436,Vicolo Stretto,139,77001,Perugia,PG,Italy
9437,Corso Magenta,28,85001,Latina,LT,Italy
9438,Viale dell'Arte,192,20158,Taranto,TA,Italy
9439,Viale delle Milizie,15,10001,Trieste,TS,Italy
9440,Via dei Condotti,29,2374,Ancona,AN,Italy
9441,Viale Parioli,192,10001,Terni,TR,Italy
9442,Corso Vittorio Emanuele,71,60601,Prato,PO,Italy
9443,Via della Fortezza,137,77001,Foggia,FG,Italy
9444,Viale delle Milizie,78,2374,Monza,MB,Italy
9445,Corso Umberto I,134,90001,Giugliano in Campania,NA,Italy
9446,Via Dante,142,77001,Venice,VE,Italy
9447,Piazza San Marco,18,77001,Turin,TO,Italy
9448,Viale Milano,100,77001,Novara,NO,Italy
9449,Via dei Serpenti,1,90001,Pescara,PE,Italy
9450,Via Appia Antica,70,60601,Ferrara,FE,Italy
9451,Piazza del Popolo,73,60601,Giugliano in Campania,NA,Italy
9452,Corso Umberto I,139,20158,Prato,PO,Italy
9453,Via Giulia,180,85001,Genoa,GE,Italy
9454,Via della Moscova,114,77001,Reggio Emilia,RE,Italy
9455,Via Panisperna,94,90001,Rome,RM,Italy
9456,Viale dei Colli Portuensi,108,20158,Ancona,AN,Italy
9457,Via del Corso,115,46731,Turin,TO,Italy
9458,Vicolo Stretto,149,2374,Trieste,TS,Italy
9459,Via Panisperna,14,77001,Messina,ME,Italy
9460,Via dei Condotti,32,2374,Giugliano in Campania,NA,Italy
9461,Viale Milano,62,20158,Prato,PO,Italy
9462,Via dei Condotti,38,69696,Brescia,BS,Italy
9463,Via Montenapoleone,151,2374,Ferrara,FE,Italy
9464,Via Garibaldi,79,20158,Reggio Calabria,RC,Italy
9465,Corso Magenta,99,20158,Cagliari,CA,Italy
9466,Via della Moscova,162,90001,Trieste,TS,Italy
9467,Via del Tritone,43,85001,Florence,FI,Italy
9468,Via della Fortezza,142,20158,Palermo,PA,Italy
9469,Corso Vittorio Emanuele,107,69696,Genoa,GE,Italy
9470,Corso Umberto I,21,69696,Padua,PD,Italy
9471,Via del Tritone,94,69696,Bari,BA,Italy
9472,Via della Fortezza,24,60601,Palermo,PA,Italy
9473,Via XX Settembre,7,46731,Ravenna,RA,Italy
9474,Via dei Serpenti,17,2374,Cesena,FC,Italy
9475,Via Manzoni,189,46731,Genoa,GE,Italy
9476,Via Panisperna,76,90001,Giugliano in Campania,NA,Italy
9477,Via Dante,129,85001,Latina,LT,Italy
9478,Viale Ceccarini,166,90001,Milan,MI,Italy
9479,Viale Parioli,75,2374,Livorno,LI,Italy
9480,Viale dei Traghetti,112,46731,Genoa,GE,Italy
9481,Via Garibaldi,62,60601,Pescara,PE,Italy
9482,Via Dante,97,60601,Messina,ME,Italy
9483,Piazza di Spagna,71,20158,Arezzo,AR,Italy
9484,Via della Fortezza,45,69696,Latina,LT,Italy
9485,Via Panisperna,123,2374,Sassari,SS,Italy
9486,Piazza San Marco,197,85001,Terni,TR,Italy
9487,Viale Parioli,4,90001,Trento,TN,Italy
9488,Via della Moscova,160,90001,Bergamo,BG,Italy
9489,Via della Mosca,26,69696,Naples,NA,Italy
9490,Via Giulia,129,60601,Ferrara,FE,Italy
9491,Via XX Settembre,78,60601,Arezzo,AR,Italy
9492,Piazza Navona,49,10001,Messina,ME,Italy
9493,Viale Trastevere,189,10001,Palermo,PA,Italy
9494,Viale delle Milizie,170,46731,Trento,TN,Italy
9495,Via Tiburtina,112,60601,Sassari,SS,Italy
9496,Viale dei Mille,88,60601,Rimini,RN,Italy
9497,Via Montenapoleone,94,69696,Naples,NA,Italy
9498,Via del Corso,46,60601,Trieste,TS,Italy
9499,Via della Croce,18,77001,Milan,MI,Italy
9500,Via della Repubblica,81,46731,Padua,PD,Italy
9501,Corso Magenta,24,90001,Turin,TO,Italy
9502,Via Flaminia,176,85001,Naples,NA,Italy
9503,Via della Moscova,68,20158,Pescara,PE,Italy
9504,Via Appia Antica,151,60601,Rome,RM,Italy
9505,Viale dei Colli Portuensi,198,69696,Giugliano in Campania,NA,Italy
9506,Piazza San Marco,23,60601,Genoa,GE,Italy
9507,Via della Repubblica,145,85001,Trieste,TS,Italy
9508,Viale Trastevere,70,20158,Sassari,SS,Italy
9509,Via Margutta,91,2374,Bologna,BO,Italy
9510,Via della Mosca,74,90001,Giugliano in Campania,NA,Italy
9511,Via del Tritone,139,90001,Trento,TN,Italy
9512,Corso Buenos Aires,130,85001,Ravenna,RA,Italy
9513,Via Roma,45,77001,Bergamo,BG,Italy
9514,Viale dell'Arte,40,10001,Andria,BT,Italy
9515,Vicolo Fiori,81,2374,Cagliari,CA,Italy
9516,Via Roma,51,85001,Bari,BA,Italy
9517,Viale dell'Arte,64,90001,Reggio Emilia,RE,Italy
9518,Via della Moscova,178,20158,Modena,MO,Italy
9519,Via Panisperna,70,60601,Trieste,TS,Italy
9520,Via Manzoni,161,46731,Modena,MO,Italy
9521,Viale dei Mille,117,2374,Modena,MO,Italy
9522,Via Roma,197,20158,Piacenza,PC,Italy
9523,Via Roma,10,77001,Taranto,TA,Italy
9524,Via della Moscova,188,69696,Bologna,BO,Italy
9525,Via dei Greci,64,69696,Bari,BA,Italy
9526,Via Appia Antica,172,2374,Ancona,AN,Italy
9527,Via dei Fori Imperiali,34,60601,Ravenna,RA,Italy
9528,Via della Repubblica,18,46731,Reggio Emilia,RE,Italy
9529,Via dei Fori Imperiali,147,46731,Terni,TR,Italy
9530,Viale dei Colli Portuensi,48,69696,Perugia,PG,Italy
9531,Via dei Fori Imperiali,43,85001,Genoa,GE,Italy
9532,Piazza del Popolo,163,20158,Udine,UD,Italy
9533,Viale dei Colli Portuensi,17,2374,Rimini,RN,Italy
9534,Via del Corso,183,20158,Brescia,BS,Italy
9535,Corso Magenta,59,77001,Verona,VR,Italy
9536,Viale Ceccarini,6,60601,Cesena,FC,Italy
9537,Corso Venezia,59,90001,Trieste,TS,Italy
9538,Via Panisperna,61,46731,Bari,BA,Italy
9539,Via Dante,3,90001,Foggia,FG,Italy
9540,Corso Umberto I,103,90001,Andria,BT,Italy
9541,Corso Vittorio Emanuele,117,46731,Forlì,FC,Italy
9542,Via del Tritone,165,77001,Piacenza,PC,Italy
9543,Via della Repubblica,7,2374,Bologna,BO,Italy
9544,Via della Croce,187,2374,Catania,CT,Italy
9545,Viale Milano,175,20158,Modena,MO,Italy
9546,Piazza San Marco,157,77001,Padua,PD,Italy
9547,Via Roma,198,10001,Padua,PD,Italy
9548,Vicolo delle Erbe,23,46731,Ravenna,RA,Italy
9549,Viale Milano,122,77001,Piacenza,PC,Italy
9550,Vicolo Stretto,22,46731,Piacenza,PC,Italy
9551,Via Giulia,17,85001,Latina,LT,Italy
9552,Vicolo Fiori,166,77001,Monza,MB,Italy
9553,Vicolo delle Erbe,142,20158,Padua,PD,Italy
9554,Via dei Fori Imperiali,187,85001,Venice,VE,Italy
9555,Via dei Fori Imperiali,18,46731,Verona,VR,Italy
9556,Corso Magenta,66,46731,Turin,TO,Italy
9557,Via Panisperna,112,46731,Naples,NA,Italy
9558,Piazza San Marco,199,46731,Sassari,SS,Italy
9559,Via XX Settembre,93,60601,Andria,BT,Italy
9560,Vicolo delle Palle,167,90001,Venice,VE,Italy
9561,Vicolo Stretto,112,90001,Naples,NA,Italy
9562,Via Cavour,59,20158,Monza,MB,Italy
9563,Via XX Settembre,15,69696,Ferrara,FE,Italy
9564,Piazza San Marco,22,60601,Prato,PO,Italy
9565,Via XX Settembre,113,90001,Milan,MI,Italy
9566,Via Montenapoleone,77,90001,Monza,MB,Italy
9567,Via Garibaldi,191,10001,Rome,RM,Italy
9568,Corso Garibaldi,103,85001,Florence,FI,Italy
9569,Via della Moscova,21,10001,Monza,MB,Italy
9570,Viale dei Traghetti,139,46731,Brescia,BS,Italy
9571,Corso Vittorio Emanuele,53,90001,Forlì,FC,Italy
9572,Viale dei Colli Portuensi,120,2374,Bologna,BO,Italy
9573,Via Dante,198,2374,Sassari,SS,Italy
9574,Via Giulia,154,85001,Messina,ME,Italy
9575,Corso Umberto I,10,46731,Udine,UD,Italy
9576,Viale Milano,171,90001,Naples,NA,Italy
9577,Corso Garibaldi,156,2374,Bergamo,BG,Italy
9578,Via Tiburtina,166,69696,Perugia,PG,Italy
9579,Viale Milano,102,46731,Reggio Emilia,RE,Italy
9580,Via Manzoni,10,77001,Foggia,FG,Italy
9581,Via Flaminia,48,20158,Perugia,PG,Italy
9582,Viale dell'Arte,81,60601,Latina,LT,Italy
9583,Viale dei Mille,7,10001,Salerno,SA,Italy
9584,Via Giulia,154,85001,Salerno,SA,Italy
9585,Corso Umberto I,108,85001,Forlì,FC,Italy
9586,Via del Corso,82,20158,Genoa,GE,Italy
9587,Via Giulia,183,90001,Reggio Emilia,RE,Italy
9588,Corso Italia,152,2374,Reggio Emilia,RE,Italy
9589,Piazza di Spagna,95,77001,Trento,TN,Italy
9590,Via della Moscova,112,77001,Brescia,BS,Italy
9591,Corso Buenos Aires,132,77001,Messina,ME,Italy
9592,Viale Parioli,189,2374,Giugliano in Campania,NA,Italy
9593,Viale Trastevere,73,85001,Bergamo,BG,Italy
9594,Corso Umberto I,191,46731,Perugia,PG,Italy
9595,Piazza San Marco,166,60601,Brescia,BS,Italy
9596,Corso Garibaldi,32,77001,Pescara,PE,Italy
9597,Corso Italia,190,90001,Bari,BA,Italy
9598,Via Giulia,152,60601,Brescia,BS,Italy
9599,Viale Milano,49,77001,Novara,NO,Italy
9600,Via Dante,161,10001,Florence,FI,Italy
9601,Via dei Greci,127,77001,Ferrara,FE,Italy
9602,Via Cavour,52,60601,Udine,UD,Italy
9603,Piazza di Spagna,194,77001,Catania,CT,Italy
9604,Viale dei Colli Portuensi,152,2374,Forlì,FC,Italy
9605,Via della Fortezza,110,46731,Reggio Calabria,RC,Italy
9606,Viale dei Colli Portuensi,17,20158,Bolzano,BZ,Italy
9607,Corso Garibaldi,97,77001,Arezzo,AR,Italy
9608,Via della Repubblica,60,69696,Naples,NA,Italy
9609,Viale delle Milizie,142,20158,Perugia,PG,Italy
9610,Piazza Navona,52,10001,Milan,MI,Italy
9611,Via Giulia,128,90001,Rimini,RN,Italy
9612,Via Dante,59,85001,Cesena,FC,Italy
9613,Vicolo delle Erbe,40,20158,Vicenza,VI,Italy
9614,Piazza San Marco,149,69696,Perugia,PG,Italy
9615,Via XX Settembre,92,77001,Catania,CT,Italy
9616,Via Manzoni,4,2374,Pescara,PE,Italy
9617,Via XX Settembre,137,90001,Salerno,SA,Italy
9618,Via Montenapoleone,20,90001,Piacenza,PC,Italy
9619,Viale Parioli,15,77001,Sassari,SS,Italy
9620,Viale Milano,43,2374,Cagliari,CA,Italy
9621,Via del Tritone,154,90001,Catania,CT,Italy
9622,Vicolo delle Palle,28,60601,Modena,MO,Italy
9623,Corso Vittorio Emanuele,69,85001,Udine,UD,Italy
9624,Viale dei Mille,113,69696,Cesena,FC,Italy
9625,Via XX Settembre,49,10001,Padua,PD,Italy
9626,Via della Croce,151,60601,Cesena,FC,Italy
9627,Via della Repubblica,123,46731,Salerno,SA,Italy
9628,Via della Mosca,6,77001,Verona,VR,Italy
9629,Via della Repubblica,176,77001,Palermo,PA,Italy
9630,Viale dei Mille,58,69696,Messina,ME,Italy
9631,Viale Parioli,131,69696,Venice,VE,Italy
9632,Corso Italia,89,90001,Monza,MB,Italy
9633,Viale delle Milizie,3,2374,Latina,LT,Italy
9634,Vicolo delle Palle,86,77001,Livorno,LI,Italy
9635,Vicolo delle Palle,153,60601,Messina,ME,Italy
9636,Via Panisperna,132,90001,Arezzo,AR,Italy
9637,Corso Venezia,55,60601,Genoa,GE,Italy
9638,Via della Croce,68,46731,Genoa,GE,Italy
9639,Viale Ceccarini,92,10001,Naples,NA,Italy
9640,Corso Venezia,155,85001,Verona,VR,Italy
9641,Viale Parioli,110,69696,Milan,MI,Italy
9642,Viale Parioli,111,77001,Modena,MO,Italy
9643,Piazza del Popolo,80,46731,Naples,NA,Italy
9644,Corso Magenta,123,60601,Florence,FI,Italy
9645,Via Flaminia,61,69696,Verona,VR,Italy
9646,Via Cavour,112,2374,Cesena,FC,Italy
9647,Via Flaminia,118,77001,Florence,FI,Italy
9648,Via Giulia,176,69696,Prato,PO,Italy
9649,Via Manzoni,158,60601,Ancona,AN,Italy
9650,Via dei Fori Imperiali,101,60601,Taranto,TA,Italy
9651,Corso Garibaldi,117,90001,Naples,NA,Italy
9652,Via Panisperna,27,90001,Udine,UD,Italy
9653,Corso Umberto I,63,90001,Ravenna,RA,Italy
9654,Via Roma,70,69696,Catania,CT,Italy
9655,Via Tiburtina,169,46731,Rome,RM,Italy
9656,Piazza del Popolo,139,2374,Ravenna,RA,Italy
9657,Via dei Condotti,186,69696,Verona,VR,Italy
9658,Viale dell'Arte,86,20158,Bolzano,BZ,Italy
9659,Via Margutta,28,69696,Venice,VE,Italy
9660,Via dei Condotti,5,60601,Milan,MI,Italy
9661,Piazza del Popolo,146,2374,Novara,NO,Italy
9662,Via dei Greci,77,69696,Siracusa,SR,Italy
9663,Via della Croce,50,20158,Brescia,BS,Italy
9664,Via dei Serpenti,148,10001,Livorno,LI,Italy
9665,Vicolo delle Erbe,56,77001,Messina,ME,Italy
9666,Piazza di Spagna,60,10001,Modena,MO,Italy
9667,Viale dei Traghetti,138,85001,Salerno,SA,Italy
9668,Via Flaminia,24,77001,Monza,MB,Italy
9669,Viale dei Traghetti,11,10001,Bergamo,BG,Italy
9670,Viale delle Milizie,111,60601,Messina,ME,Italy
9671,Corso Umberto I,87,2374,Cesena,FC,Italy
9672,Via XX Settembre,50,85001,Catania,CT,Italy
9673,Via XX Settembre,47,10001,Reggio Emilia,RE,Italy
9674,Corso Magenta,26,90001,Novara,NO,Italy
9675,Via Appia Antica,2,77001,Siracusa,SR,Italy
9676,Via Manzoni,71,60601,Salerno,SA,Italy
9677,Vicolo Stretto,7,2374,Taranto,TA,Italy
9678,Via dei Condotti,58,60601,Cagliari,CA,Italy
9679,Viale delle Milizie,128,46731,Giugliano in Campania,NA,Italy
9680,Via della Repubblica,70,2374,Rimini,RN,Italy
9681,Piazza del Popolo,69,85001,Messina,ME,Italy
9682,Vicolo delle Erbe,90,69696,Palermo,PA,Italy
9683,Corso Buenos Aires,12,20158,Cagliari,CA,Italy
9684,Piazza del Popolo,53,60601,Giugliano in Campania,NA,Italy
9685,Via Manzoni,151,77001,Naples,NA,Italy
9686,Via Tiburtina,8,20158,Sassari,SS,Italy
9687,Via del Corso,141,10001,Bari,BA,Italy
9688,Corso Italia,150,20158,Bari,BA,Italy
9689,Viale Trastevere,163,10001,Bologna,BO,Italy
9690,Viale Milano,20,10001,Trento,TN,Italy
9691,Vicolo delle Palle,127,69696,Padua,PD,Italy
9692,Piazza San Marco,107,2374,Palermo,PA,Italy
9693,Via Cavour,169,20158,Rome,RM,Italy
9694,Piazza Navona,191,60601,Giugliano in Campania,NA,Italy
9695,Via dei Condotti,94,90001,Andria,BT,Italy
9696,Viale dell'Arte,2,69696,Novara,NO,Italy
9697,Via dei Condotti,10,20158,Reggio Calabria,RC,Italy
9698,Vicolo delle Palle,115,20158,Genoa,GE,Italy
9699,Corso Venezia,104,10001,Turin,TO,Italy
9700,Via Manzoni,174,2374,Trieste,TS,Italy
9701,Corso Garibaldi,142,10001,Novara,NO,Italy
9702,Corso Vittorio Emanuele,102,90001,Cesena,FC,Italy
9703,Viale Parioli,46,85001,Udine,UD,Italy
9704,Via dei Condotti,1,2374,Ravenna,RA,Italy
9705,Viale Trastevere,2,69696,Milan,MI,Italy
9706,Via della Mosca,58,90001,Forlì,FC,Italy
9707,Viale dei Traghetti,50,60601,Vicenza,VI,Italy
9708,Via Cavour,157,20158,Cesena,FC,Italy
9709,Via Montenapoleone,193,85001,Latina,LT,Italy
9710,Via dei Greci,26,20158,Rome,RM,Italy
9711,Via della Croce,196,69696,Cesena,FC,Italy
9712,Via della Mosca,190,90001,Foggia,FG,Italy
9713,Via Garibaldi,161,90001,Piacenza,PC,Italy
9714,Via della Croce,28,20158,Palermo,PA,Italy
9715,Via del Corso,66,20158,Giugliano in Campania,NA,Italy
9716,Piazza Navona,177,10001,Milan,MI,Italy
9717,Via Tiburtina,189,90001,Padua,PD,Italy
9718,Via Appia Antica,119,85001,Cesena,FC,Italy
9719,Viale Trastevere,44,60601,Naples,NA,Italy
9720,Via XX Settembre,147,77001,Pescara,PE,Italy
9721,Corso Garibaldi,74,77001,Monza,MB,Italy
9722,Viale dei Colli Portuensi,37,10001,Cagliari,CA,Italy
9723,Vicolo Fiori,197,60601,Brescia,BS,Italy
9724,Via della Moscova,106,20158,Reggio Emilia,RE,Italy
9725,Via dei Fori Imperiali,160,20158,Naples,NA,Italy
9726,Viale Parioli,169,20158,Andria,BT,Italy
9727,Viale delle Milizie,99,69696,Trieste,TS,Italy
9728,Via XX Settembre,2,60601,Modena,MO,Italy
9729,Via della Mosca,152,46731,Rome,RM,Italy
9730,Via Cavour,39,2374,Prato,PO,Italy
9731,Via Dante,180,90001,Padua,PD,Italy
9732,Corso Garibaldi,199,10001,Arezzo,AR,Italy
9733,Via dei Fori Imperiali,149,20158,Modena,MO,Italy
9734,Viale Ceccarini,138,60601,Milan,MI,Italy
9735,Via Flaminia,115,90001,Terni,TR,Italy
9736,Via della Repubblica,88,10001,Perugia,PG,Italy
9737,Corso Venezia,179,46731,Palermo,PA,Italy
9738,Via Cavour,136,69696,Salerno,SA,Italy
9739,Via del Corso,158,90001,Udine,UD,Italy
9740,Via Dante,28,2374,Taranto,TA,Italy
9741,Corso Italia,126,69696,Florence,FI,Italy
9742,Via della Fortezza,119,60601,Padua,PD,Italy
9743,Viale dei Colli Portuensi,43,46731,Bergamo,BG,Italy
9744,Via dei Greci,62,85001,Trieste,TS,Italy
9745,Piazza Navona,86,20158,Catania,CT,Italy
9746,Viale Milano,3,90001,Messina,ME,Italy
9747,Via della Moscova,122,60601,Verona,VR,Italy
9748,Via Tiburtina,139,69696,Livorno,LI,Italy
9749,Viale Trastevere,164,10001,Vicenza,VI,Italy
9750,Via Dante,10,85001,Genoa,GE,Italy
9751,Via Cavour,163,69696,Padua,PD,Italy
9752,Piazza Navona,9,46731,Bari,BA,Italy
9753,Corso Italia,189,10001,Padua,PD,Italy
9754,Corso Italia,141,60601,Bologna,BO,Italy
9755,Viale Trastevere,55,20158,Siracusa,SR,Italy
9756,Via Manzoni,40,85001,Bari,BA,Italy
9757,Viale Parioli,126,77001,Livorno,LI,Italy
9758,Corso Buenos Aires,11,69696,Turin,TO,Italy
9759,Via dei Fori Imperiali,16,2374,Palermo,PA,Italy
9760,Vicolo delle Erbe,95,77001,Udine,UD,Italy
9761,Viale delle Milizie,126,20158,Monza,MB,Italy
9762,Via XX Settembre,132,46731,Forlì,FC,Italy
9763,Via Margutta,191,77001,Taranto,TA,Italy
9764,Via dei Fori Imperiali,39,2374,Novara,NO,Italy
9765,Via Margutta,155,10001,Sassari,SS,Italy
9766,Viale Milano,186,77001,Perugia,PG,Italy
9767,Via Tiburtina,46,85001,Pescara,PE,Italy
9768,Via del Tritone,64,60601,Ancona,AN,Italy
9769,Corso Garibaldi,71,20158,Reggio Calabria,RC,Italy
